channel_id_x,fusion_embedding_index,cluster_id,community_id
UCr5qeBG9g7bGtMGyHG2GzbQ,13674,4,2
UCr5vPy2YUScYtiyAYiGn2Rg,13675,6,4
UCr625eA34vZlmEh1p9ivtvw,13676,6,11
UCr6JcgG9eskEzL-k6TtL9EQ,13677,4,2
UCr6n2gOy_WwuXFm-YjC28GQ,13678,5,2
UCr78AIw8O_HGs2jMUAGEp_g,13679,4,8
UCr7A63cwz2vy7cwIXs_4VFA,13680,5,14
UCr7J9WH0IFgJvSmbPYpXyYw,13681,5,16
UCr8ADghob5MQ6OUIv5UlmlQ,13682,6,1
UCr8CGgjyJpgdLVy8Duu2IrA,13683,4,5
UCr8EWTz_8ljPyE27CiSbsGw,13684,0,5
UCr8RbU-D7iSvpy0ZO-AasoQ,13685,4,2
UCr8RjWUQ_9KYcIPmWiqBroQ,13686,4,12
UCr8T9rFNMB3tLAW2TSFZc2A,13687,4,3
UCr8knzz5ua7wvmW-QHyzoIQ,13688,6,2
UCr953QiwNCb3-Dsy3MSqYqA,13689,4,8
UCrA2bqOHwjX1DxgP9CaVJzw,13690,5,2
UCrAmAHSuRHtlZx8zTW3Au9Q,13691,4,2
UCrBPaqNc8SP3K0Q_LFJlhIg,13692,8,0
UCrBr8w4ki1xAcQ1JVDp_-Fg,13693,4,10
UCrC8mOqJQpoB7NuIMKIS6rQ,13694,0,3
UCrCLYgLx7x52o0Otv-8BZpg,13695,6,1
UCrCYpb41qcIhchJO3JBRXCw,13696,6,4
UCrC_ZFYISEAUuCu00y52Evg,13697,4,9
UCrCkLipGria4UloMpvNil5g,13698,6,2
UCrDAt04Uan9eAiu0E9RtT4A,13699,5,7
UCrDCvog6xEovYPAB3wlZpvA,13700,8,0
UCrDQ6iO4e54HHiehvhaLmHQ,13701,6,4
UCrDZ_sxDfn-xZ1QDKxrsj7g,13702,6,1
UCrDkAvwZum-UTjHmzDI2iIw,13703,4,8
UCrE3iVHdamZnvvzgyhyDE5g,13704,0,8
UCrF362wkcVnjqqPRsSEzvgg,13705,0,5
UCrFB54bqp8sda4udJyNswlA,13706,5,14
UCrFBMpfAfSUDadcOBzwP0pw,13707,4,7
UCrFiA0hztL9e8zTi_qBuW4w,13708,4,7
UCrGhMnaqiLVuatxj_lsr9EQ,13709,6,4
UCrGnb5RdHA9M6WGmBGYo4ZQ,13710,4,9
UCrHL_BF5lHyK43BxLU8-vBQ,13711,5,14
UCrHeROKlt3iOzhZHRV2oYkg,13712,6,14
UCrI3dm4qgAEV67Jc6797WIA,13713,5,10
UCrI6_31b1OHRE62BHTMYN0Q,13714,4,8
UCrI8nYwHMoMAqT7QFRwlzrQ,13715,4,2
UCrIIH7yHQugaUuoTZDoEUuQ,13716,6,4
UCrILBI7SUyvBCeoJxFpJNhA,13717,6,0
UCrIgjZHLv9la2iR357RuYuA,13718,5,14
UCrJNwpevlqZLVO1LW2Mo-Ag,13719,6,4
UCrJtr5S4B9zxq1J4wZirXpA,13720,0,5
UCrJuPjLQ-xg3WxjHjO2I2XA,13721,5,2
UCrK1EhsLO4LtXoTaYGgiWVA,13722,5,9
UCrKevLQTcgUp2kZ-WE0pWZQ,13723,0,5
UCrLE0KZ27lJvMUmXLEZWP2A,13724,0,2
UCrLO-yoAu4ZTzRSdmWqS53A,13725,0,3
UCrLamXyxmMYuhJGKMzmzjAg,13726,6,0
UCrLe85KbtkqnnSnIVc-KLjA,13727,5,10
UCrLmwrmrj-zOhfxbFNO-k-A,13728,4,3
UCrMUPP-xQ7BuEhADfo2GVDQ,13729,5,16
UCrMePiHCWG4Vwqv3t7W9EFg,13730,5,4
UCrMiMJMUSjELs0jb1vtTiAg,13731,4,2
UCrNcddPuWiCkrMBR_bPh-hw,13732,8,0
UCrNnk0wFBnCS1awGjq_ijGQ,13733,0,3
UCrNs-RxiCZc08RJzvXOraxA,13734,8,0
UCrO0ExzuyvM_AT3ESMjiDCw,13735,0,8
UCrO5W9Ln4DFOVwfC9cJs5kQ,13736,4,2
UCrOGo1z4PVblSxVojmfux7A,13737,6,2
UCrOUYIN9rbYaWFs68vAtaZA,13738,7,12
UCrOWM4mBqWQ7ISCY0qK2DEg,13739,4,7
UCrOXPKiTSfjY-z7y0MeR05w,13740,4,5
UCrO_JGfOvvpNTjoI_0CbaBQ,13741,0,5
UCrOvykinhlx9DlLgz0jnqgA,13742,6,14
UCrPLfr2baT1Oxc7IOTD0sNw,13743,6,11
UCrPUg54jUy1T_wII9jgdRbg,13744,4,7
UCrPayKUAt5fSIV5sHd6te_w,13745,0,3
UCrPdi5n5TsvyetOd5pAUH9w,13746,4,7
UCrPo31V8wpuuCMseyzEDZMQ,13747,4,9
UCrPseYLGpNygVi34QpGNqpA,13748,4,7
UCrQTubm_Kt2W42Vi2dvzCBQ,13749,7,12
UCrQZRYon0SCh5Ek26Uze-rQ,13750,8,0
UCrR8EaUgPzJnrie4w46rUAg,13751,4,2
UCrRFjofaIPMFsu6U2d2LEsA,13752,8,0
UCrRLaQ1hup5VmVINQkgKE7Q,13753,0,3
UCrRiVfHqBIIvSgKmgnSY66g,13754,5,4
UCrRpYEytIHGyDgNWO6VbHlQ,13755,0,14
UCrSGNHINpnQsNCZngtEcJjg,13756,4,4
UCrSczPA0uxFM-PgWOeDX-ew,13757,5,14
UCrSgaO6xOY8YV1EoCbD51HA,13758,5,9
UCrSuT_WdC9-LgTsDsVYkGLg,13759,4,3
UCrSvhrtUgpZT3EU0x1Zoy-w,13760,6,4
UCrSx8rek9EuC3YGHvG8aalw,13761,0,3
UCrT0Q_oAAv5xbHB8LrUwz_g,13762,6,4
UCrTNhL_yO3tPTdQ5XgmmWjA,13763,5,10
UCrU5SiHOddIJGrPAR18FM2g,13764,4,5
UCrULGNYv-pvF7NBW1p2fZXg,13765,0,8
UCrUTphxarZzISDiXFsFnUUA,13766,5,16
UCrUbqTCagwsaP2Fmr0p1TsA,13767,5,10
UCrVCVrVsJ558rfsgkj8bfFA,13768,5,2
UCrVpMA8a0KP9io6ejOwhWbA,13769,6,4
UCrW4SDKA_rW_mAL_xdHQh5A,13770,6,1
UCrWc5vUgSM4MvZWI3_2iQ8Q,13771,4,5
UCrX3BgZdiQJygUmROBUQQpw,13772,0,1
UCrX8GD5f_O-Cu5Y2vQuSSvw,13773,5,16
UCrXcatz6wlNHjuqgf-tglOA,13774,4,2
UCrXz1f83698Mj_7xRRMib0w,13775,6,5
UCrXzMVbjcaVvVtihxNpBvMQ,13776,5,10
UCrYnLkVfvVf0Qy0YOUQdk2A,13777,4,2
UCrYpceU8cvXNSqaiYC-8hJA,13778,0,5
UCrYrcFGGs_nke1MggS8Jvqg,13779,5,7
UCrZAk8NGdX_poApOHyhKjzA,13780,6,1
UCrZsKQXXq652czHn8XmOIEw,13781,6,14
UCr_7s0Z9PIw441bNlxF0jKA,13782,6,1
UCr_ZQ9ELcx9Y89p9GIYTW0w,13783,4,7
UCraJ9zxZToazCoAnDaiLgtw,13784,4,3
UCraOIV5tXbWQtq7ORVOG4gg,13785,4,7
UCraPI8sg-eiNzUrurxhKeEQ,13786,0,5
UCraQil5ACBUjKpIx7MxkuEg,13787,0,5
UCra_-9XSNGl1zdSEoLGcasw,13788,6,1
UCraaN4FiNe7l3F4XR6s246A,13789,0,4
UCrb9DtdkgIKdBVmM3E42mog,13790,0,4
UCrbSjN1_5U7hqFKRA0nvFXQ,13791,4,2
UCrc3XCtBGtWErZUVVvn15jQ,13792,6,0
UCrc7W41xF4Gc8dV1CZdU6Nw,13793,8,0
UCrcAvgMwIsuKR8IJqq0LJMg,13794,7,12
UCrcYxVSkBgg9szDSwwZaNwg,13795,6,2
UCrcfRtdHb11YJEloTSaOYvw,13796,0,3
UCrcpw88HvKJ0skdsHniCJtQ,13797,0,5
UCrdPrDuDCbG8xayk5QkRLQA,13798,5,12
UCrdTaaoODMkH_n1Bt8ovoUg,13799,6,14
UCrdWRLq10OHuy7HmSckV3Vg,13800,5,10
UCre9Ft-LQRngqczke7M9hOg,13801,8,0
UCreVub8zOW6R2zg15FfBq4A,13802,8,0
UCrezN3SsOFlfY4n2MrdCxBA,13803,4,1
UCrf5zJvtOoZkIviA3IZNPGA,13804,5,10
UCrf6f8hn5oy4alB2WXJCIqA,13805,4,7
UCrfKGpvbEQXcbe68dzXgJuA,13806,4,1
UCrfbUlKKNGMmYIAWGAvryFA,13807,6,2
UCrfkB8kEd58c9wWGWsWIwEA,13808,6,4
UCrfyyS0SKv_HAeP7v9qkFYA,13809,4,7
UCrgRQupv3gyUVN7JjPDco7w,13810,4,1
UCrgTEmBuoObZiEXvZ6r3PQg,13811,4,9
UCrgd8qJ7CE97PSaPJySR6wA,13812,8,0
UCrgfnbegbJoChqLT43SjHBg,13813,6,0
UCrh9tOpAY2-Ev5pRssXq2Wg,13814,4,10
UCritGVo7pLJLUS8wEu32vow,13815,4,7
UCrjImfv2PReA1VhEfNaDOYw,13816,5,10
UCrjz_AdvbkvBw2NLfHP0OsA,13817,0,3
UCrkGn5IhQH_AXkxiTQzYQgw,13818,5,10
UCrkM7vYPX99HGbusAlAw3TQ,13819,0,8
UCrkahiSmFd6w0fmdZ95K_wA,13820,4,2
UCrkfdiZ4pF3f5waQaJtjXew,13821,7,12
UCrkzfc2yf-7q6pd7EtzgNaQ,13822,4,2
UCrlIS7z20CnVaCrMvdkig_g,13823,0,3
UCrlcqlqYJV28LvH1iYgw4DA,13824,5,2
UCrlcu5KChYyHwXlIeD7oLUg,13825,0,3
UCrmWkC3GFSG3Sx1KwoymtsQ,13826,4,9
UCrmaNLTz1x931Ig5Yuauf2w,13827,0,3
UCrmgXElfpFPD9LDc_0aUfew,13828,0,3
UCrnCSQJB4c1_rOKJRzSZemg,13829,5,2
UCrnQFuUabBHaw-BRhPo8xEA,13830,4,15
UCrnRZPLfsqvURsSDPBLY7qw,13831,0,4
UCroDJPcFCf6DBmHns6Xeb8g,13832,6,4
UCroJ5uxmGr-WOtXUPyqeh6g,13833,4,2
UCroqujvAIVKTBvJbE2E9cCA,13834,6,4
UCrozpXn44uk0V9uQWFhxJuA,13835,6,0
UCrp-0hzLsk2_C8klNCh0DoA,13836,5,10
UCrpP1PNFmt_Z5fj3n2v4GqA,13837,0,3
UCrp_UI8XtuYfpiqluWLD7Lw,13838,0,11
UCrpt82vHWIWZSHtNQxncPrg,13839,4,2
UCrq3JYirgV-BLluzTF6X_7A,13840,5,10
UCrq99wD_s8trRy0zp8DncTA,13841,4,8
UCrqFRbygzOHxH_YNyr78IjQ,13842,8,0
UCrqVuwOR-VwmGo0J3TYhr9Q,13843,6,4
UCrqibU7I1_b1M06OLieE-Rw,13844,8,0
UCrqpB7Kvh4qao8VtxwuJKkQ,13845,4,9
UCrqsNpKuDQZreGaxBL_a5Jg,13846,4,2
UCrrgwgOKqOWlvQaxC58fAbg,13847,6,2
UCrrzHKc85sB6WRZFcHPkJ6w,13848,5,16
UCrt4wb2jLdK9R7CJmtvLluw,13849,0,5
UCrtOnzd9dWH9lXTAB-64Hfg,13850,5,1
UCrtui1lOyE6wG6AK4cntNbA,13851,0,4
UCruHCa93z0-aV1DjdYtlPXQ,13852,6,4
UCruHisDNxDKBd0fKj7ZRi4w,13853,6,1
UCruKOlQdeAU0svDj0Bz54-A,13854,6,4
UCruQUP9qeou8KGv4G4HWCMQ,13855,6,4
UCruQg25yVBppUWjza8AlyZA,13856,4,11
UCruVT1tJ3S8r3tHSp6P4nCA,13857,6,12
UCruXyEIw4Wec2_qav8KN7NA,13858,6,4
UCrujKGZ0YHwxMhN2-OwleRQ,13859,4,2
UCrv0rZSx_6LWaZVWHWQdnlQ,13860,4,2
UCrv269YwJzuZL3dH5PCgxUw,13861,5,10
UCrvhNP_lWuPIP6QZzJmM-bw,13862,0,11
UCrvvRiM_QlN4JNz_PMqZqgw,13863,8,0
UCrvwBi1_l2x_R0k4iPupFsA,13864,4,4
UCrwE8kVqtIUVUzKui2WVpuQ,13865,0,5
UCrwiNhnetDdHqccmoSpgMXg,13866,8,0
UCrwmu-gceGOmtZeuTsn7DlQ,13867,5,14
UCrwoVuDhjImt8NyhM79z36g,13868,4,7
UCrwsy6KYngsak_N9RzTP3Ag,13869,4,11
UCrx-X329UKv0Y06VhfpFVvw,13870,5,12
UCry4eIS1_98ZxFO0geP7xJw,13871,4,11
UCryAVz67ddpL2OXlVobemEA,13872,6,4
UCryGec9PdUCLjpJW2mgCuLw,13873,4,8
UCrz8KdbpIEQelMoP8aeCB7w,13874,8,0
UCrzICdOsXhtn4zMlk4bnTIg,13875,0,4
UCrzYfbkW3iKGqMYyERSr_Cw,13876,5,10
UCrzizGkW-Dgv9sN9vVHAN4Q,13877,4,1
UCrzyJYtjLOTfnUur8hsr7ow,13878,0,5
UCs-ZxMeaZXOmFSj3B6PwDuw,13879,5,14
UCs-elZhE1Bc-RtqzZk3_p0w,13880,4,2
UCs-i-OgJaRat1M0lCqviF2w,13881,0,3
UCs-vWZu3t2ky3oImX83S_2Q,13882,4,7
UCs06q9pyRn8d8xy0NgzKPrA,13883,5,2
UCs0GaAQ1jb8BuY6PEonAqSA,13884,6,4
UCs0IePGc70UJkY_JXhgB2nA,13885,6,9
UCs0YbZMZhcK1-zlnquUmXzQ,13886,4,7
UCs0upBDG-dCAxy8_VDPE5XA,13887,0,3
UCs19zwOLwqklbgOUbqLsFeA,13888,4,7
UCs1V2QoEHzL-isndn6ngFhA,13889,4,8
UCs1hoU1QdHuxrmNltGAYjkg,13890,6,4
UCs2IV_sAQukkgKsVCjW-KIA,13891,6,4
UCs2Xfykq6ONapqI6TFKNyOg,13892,4,7
UCs2k3NNHl5iqt2sExe2cu_w,13893,4,1
UCs2t9DlvAuyTBkvk2djGZKw,13894,0,5
UCs3GloeEzu5rDlQlSLGrr4A,13895,4,7
UCs3YiGrhC5ogCQyBJ25rUFw,13896,6,14
UCs3bpV2sr9P9csJVAyogArQ,13897,5,10
UCs3h-NkVdvnVuHiwekXVwtQ,13898,6,4
UCs3iFCPtX0gzkKxCrobO4ig,13899,4,7
UCs3l6DsCu9ZOXkJkvskEsrQ,13900,4,8
UCs570zdFq_NNA5OcV8chnHw,13901,0,5
UCs5GnuB9y1pSWswQPLF2kXA,13902,6,4
UCs5oAd8zR6ZrblvlfOe1u-A,13903,0,5
UCs6eXM7s8Vl5WcECcRHc2qQ,13904,5,12
UCs6nmQViDpUw0nuIx9c_WvA,13905,6,4
UCs6uJVO1UA6GqdWxe7gxQvA,13906,8,0
UCs79RRvV3hpgZO6_wZWTt4w,13907,6,4
UCs7KyDsFQ31Yx9Tb5oAfW0w,13908,6,4
UCs7O9sOUQiBGBxaaAguIwig,13909,5,14
UCs7_DmeDzs0C8HkwucWRNTA,13910,0,8
UCs7dbQjUEGB6wpOMA6kPnQg,13911,5,14
UCs7on9W7SIbyO4f-Pb7lgbg,13912,0,1
UCs7sNio5rN3RvWuvKvc4Xtg,13913,6,4
UCs7yDP7KWrh0wd_4qbDP32g,13914,4,2
UCs82BK7QaOoMVXNQWwQ1ztg,13915,7,12
UCs89968nQivliGJiYytr0RQ,13916,4,1
UCs8FY0Xz-ibgINp5o3iqo6Q,13917,8,0
UCs8PDPGV-SjSjlc2HwvkhSA,13918,6,0
UCs8pPJCJf-4oHQGptU4lHyA,13919,4,2
UCs8qka8tfhdc69wzXYdtZ3A,13920,4,2
UCs8yc72BXYU0Z8zduEg3QmQ,13921,6,4
UCs8ynQgjoKZblUXosXoeOEQ,13922,4,7
UCs9-XIXPfAF465u3OVdMILg,13923,4,2
UCs95gwav7frv5HTVqAGa7uQ,13924,4,2
UCs992d_KvWKf6Mw_2T3F-Jg,13925,8,0
UCs9Bi1j5s25Yinhmd-NJvJw,13926,6,4
UCs9rS7E4bverH-hxgHJtNRQ,13927,5,10
UCs9z8tKntYwX4JW7LueA2-g,13928,0,5
UCsA57c8OT0JfnX_yL3Ev1ZQ,13929,4,2
UCsAPiUMyBjtKamxYGbSUnLA,13930,4,8
UCsAegdhiYLEoaFGuJFVrqFQ,13931,0,8
UCsB-1d8mS9zhHIje_sGTpXA,13932,4,3
UCsB0LwkHPWyjfZ-JwvtwEXw,13933,6,1
UCsBEsq8oQ61St7LLwax1t5g,13934,0,5
UCsBQbZh4sqUaggzO6CLEuzg,13935,0,4
UCsBbEuwX_rf2I3l2ucGABjw,13936,0,5
UCsBjURrPoezykLs9EqgamOA,13937,5,7
UCsC-uXusPANmGnuuhi7FTbw,13938,8,0
UCsC7Bac1Jpg28k0BSMEz6ZA,13939,5,4
UCsC9Y1KhOw-aKSUBE0F_ikQ,13940,6,4
UCsCFq6T-ut6mRvC5MlZmjkw,13941,4,1
UCsCQIvK0LGpb3dBRo2RXAfA,13942,5,16
UCsCcKazQHgqgMr-QLKdcfTg,13943,5,10
UCsCe7SNQckiRJ6y563SIupg,13944,0,12
UCsD7zvGKkqB7GvQpygW2few,13945,6,12
UCsDG_lFhRcvC14XRYVLeIfA,13946,0,3
UCsDTy8jvHcwMvSZf_JGi-FA,13947,4,7
UCsDUx3IrrXQI0CbfKMxTCww,13948,4,12
UCsDl6A77CrbkSJLtxQFVDGw,13949,4,7
UCsDlWZWCWnGS1k-dnoDXrOA,13950,5,2
UCsDmESjqNPukDmVnuneLrqw,13951,4,2
UCsDrQ3XfITxO6Fl99O8a2pw,13952,8,16
UCsE-wVkjd50mutl5O1GDyCw,13953,6,4
UCsE8PTncfn2Vga48jH46HnQ,13954,4,7
UCsEXpx8Ew8lQZYTMWu1Ep5g,13955,8,0
UCsE_m2z1NrvF2ImeNWh84mw,13956,4,7
UCsEbwT3FHpAey6prlu7tNhw,13957,4,1
UCsEek8qsBuGXBPcEghznLHQ,13958,0,8
UCsEgeyBfOnGGBpjIvkDJbWg,13959,5,10
UCsEj8E122ibbJetQe8BoV7g,13960,5,14
UCsEukrAd64fqA7FjwkmZ_Dw,13961,4,1
UCsF2wAMj_C_mVVVbaf84HjA,13962,7,12
UCsFctXdFnbeoKpLefdEloEQ,13963,0,8
UCsFkInl7eWF0mkBbT2ATbNA,13964,5,10
UCsFx7C__hXEhQCTrqyyfMNg,13965,6,11
UCsG5dkqFUHZO6eY9uOzQqow,13966,6,1
UCsG93xJlgkvCw_abUsrDuRA,13967,6,4
UCsG94YsqutvLrUdxlSOUlyQ,13968,6,0
UCsGaCNos3uvLNY-Jyx2uTsQ,13969,6,2
UCsHe74knLccbgec6WdGAkPQ,13970,0,3
UCsHwvaN48GtzoppqMm58Jww,13971,4,1
UCsIFvStf9Oz99GMitW4vD_g,13972,4,11
UCsIlJ9eYylZQcyfMOPNUz9w,13973,5,10
UCsIpNBcovgWNOQ_Lge7PnMw,13974,0,3
UCsJ_ndX9MKprtGcD0glG_pg,13975,0,2
UCsJg7i0b0U9xQ66gmUTXDiQ,13976,6,9
UCsJjXWCFZcDn-IAghR--S_A,13977,4,2
UCsKDjB0_6MJ2SzoAkeMRJbw,13978,4,2
UCsKVP_4zQ877TEiH_Ih5yDQ,13979,5,10
UCsKXb1sq8tof44E3U0cXycg,13980,0,8
UCsK_UsOP41Tx79WsVHL0E2A,13981,6,2
UCsKc38DDpGkNTHwsYjA0rbA,13982,4,7
UCsKloy9UPSDfPW_1Wu0s7pA,13983,6,14
UCsKvNgoJDyjsuiLSFVpnmvg,13984,0,5
UCsLF0qPTpkYKq81HsjgzhwQ,13985,4,5
UCsLKywX28e0d9BoTfALKIcw,13986,8,0
UCsM3qWjsbJr5Kt7_Q1ulLjg,13987,5,1
UCsMTpU5UmqPgwZJFPAsSCiQ,13988,4,2
UCsMfeFd97H7YOSFx7ZrK0SQ,13989,6,14
UCsMg0r-EY9OQAbUQNNnLUJg,13990,7,12
UCsMpPdAZ-BbFP4vJEeOpTGQ,13991,5,14
UCsMpjOUqn7pExBdJpaHCeMg,13992,4,3
UCsN32BtMd0IoByjJRNF12cw,13993,0,1
UCsN8M73DMWa8SPp5o_0IAQQ,13994,4,1
UCsNXe_oupvfIk2s8HJv_BxA,13995,0,8
UCsNdeLwEZf86swPD3qJJ7Dw,13996,0,5
UCsNlfrFsaR0ovlnjFLzlGIQ,13997,0,3
UCsO6Y1DmqsXX0bf3cy0AauQ,13998,6,14
UCsObGXVUdSh-bHT7CdVXrrw,13999,5,10
UCsOoQeBWPnfWBYAwmO795zg,14000,4,8
UCsOqLb9_cPFIBKt1eJi8Jew,14001,4,14
UCsP7Bpw36J666Fct5M8u-ZA,14002,5,10
UCsPE7oNu6dj7LjyuOgLn_KQ,14003,5,8
UCsPF3cApzCohxPp5oKdoWSQ,14004,1,16
UCsPqePbdUlmkyUYCaYg9qkw,14005,4,7
UCsPtLTDL0sEsBWGbYGoVVEg,14006,4,2
UCsPvxeQ3sge8UpGR6HgE4xw,14007,0,5
UCsQ7HxUm6dOG4T3SKUnoHgw,14008,4,8
UCsQBsZJltmLzlsJNG7HevBg,14009,5,9
UCsQCNZhGLSEVwClkrGbyapQ,14010,6,4
UCsQG1uamy9ydZrF79v16IBg,14011,8,0
UCsQGYFLmk6r4ouUiPfHlnTg,14012,6,4
UCsQtpF0Z40znhzQKLRc0Tfw,14013,6,4
UCsRM0YB_dabtEPGPTKo-gcw,14014,2,6
UCsRW8ikkc-uISUXtNKBfFcw,14015,6,4
UCsRgkVhvNauSgwiGagws_gw,14016,5,16
UCsSC6inBVGt5Gj-nCVBEx-A,14017,6,8
UCsSDleanleu9EuZyudsdNIQ,14018,0,8
UCsSZyyGKf9FdpqDmynjVBcA,14019,0,5
UCsSdGsFs8Cby3oxiMHTCNEg,14020,5,16
UCsSsgPaZ2GSmO6il8Cb5iGA,14021,1,16
UCsT0YIqwnpJCM-mx7-gSA4Q,14022,0,12
UCsTBdure1Lu5eIpPKf3Nijw,14023,5,16
UCsTcErHg8oDvUnTzoqsYeNw,14024,4,7
UCsTtsX8o7aad1AgLZ1IWcpg,14025,6,0
UCsU-ktDYPSvRyRqcFV4uXPw,14026,8,0
UCsU15yvILBmnHPeAf4SFVaQ,14027,4,10
UCsU2Dg39gd4_N9a7icS3b3A,14028,4,4
UCsUBoYj2kqgj72g6kgzGPMg,14029,0,5
UCsUbFOUqtrU4oRSDfjb78ig,14030,8,0
UCsVcseUYbYjldc-XgcsiEbg,14031,0,3
UCsW-0B1opADk8D1xGuY7JYQ,14032,0,8
UCsW0LA-ThH18OCrT9pa2zfQ,14033,8,0
UCsW36751Gy-EAbHQwe9WBNw,14034,0,8
UCsWpnu6EwIYDvlHoOESpwYg,14035,6,4
UCsXDivUNanYBWgXv9lRZjBw,14036,4,1
UCsXGvLPTWXAOt8WrjiBCLGg,14037,6,2
UCsXVk37bltHxD1rDPwtNM8Q,14038,5,7
UCsXfDf1CDgU3SCt0gxJNXGg,14039,5,14
UCsXuNpmcYRSmIYi3eE0w6zA,14040,4,3
UCsXuZKOezixhyx0TStpmX0A,14041,8,0
UCsZ8eHWcQSwLeeQxMF3PGzA,14042,6,4
UCsZXuHKonP9utl5q2hFCkgA,14043,4,2
UCsZotJ7b3blvWiYwL2HVVAA,14044,5,16
UCs_3KFs2ZuQVpvgKJeUNFHg,14045,5,0
UCs_6DXZROU29pLvgQdCx4Ww,14046,0,3
UCs_6gVNVQOgq6MGDdt3h8HQ,14047,8,0
UCs_gcVRMHEx5mVXfQ7icQTg,14048,4,8
UCs_gnECACmZF7CrGG8Qe-RQ,14049,0,5
UCs_uv3QyUIQjBoL1Ij5BdlQ,14050,0,3
UCsa9JpWIA2OKLBdSh8n49Bg,14051,8,0
UCsaGKqPZnGp_7N80hcHySGQ,14052,5,7
UCsaOzYsyshyrYL4SHCTI8xw,14053,4,3
UCsalOj6eM_cevSnzx0mFDQA,14054,0,5
UCsaoYBUHz_lVB_dOmFwA9Zw,14055,0,5
UCsbBEef-l-vFAh0F3clHsrw,14056,0,3
UCsbFefxpne9aYgoQ7baNnRg,14057,5,7
UCsbvNiwrCalXEgKtk_gOhNw,14058,6,0
UCsc0AQkAh_2cQmxqwD6VWRw,14059,0,3
UCscIA6WB0CrHlhmD-D7_bSA,14060,0,3
UCscXMFbjj0JUFgoEHqhbo1A,14061,0,3
UCscn2aSpMrS2U_mf7OF-UwQ,14062,4,8
UCscpxSDUhPrNpoI41ND7USw,14063,8,0
UCsdA2TxaEme8CXfkG7R_v_g,14064,0,5
UCsdD3quGf01RWABJt8wLe9g,14065,5,16
UCsdTY8O8fMWJ_m4nNpy9JZg,14066,0,8
UCsdXkstc8jFC3zpMYdEz_zA,14067,7,12
UCsdrJvXcJZkYG5ttD3ljokA,14068,5,2
UCse4ijB3OGm6fWKxEaFvLKw,14069,4,1
UCseGhLmIfr9TSxw9xRafo1Q,14070,6,4
UCseQwRnOVOdcYzZWZkViYCw,14071,0,5
UCseRfaqrTt66Xp2FB2PFgUQ,14072,6,4
UCsert8exifX1uUnqaoY3dqA,14073,8,0
UCsfO3qhfcTvcPQGd3ppBqww,14074,5,10
UCsfYPnhVyPTLCzAcM4CqeWQ,14075,0,5
UCsfu-jdkX2_v2t3_igVQebg,14076,5,2
UCsgBUobNGksxIKTagZayKEw,14077,0,3
UCsgC5cbz3DE2Shh34gNKiog,14078,0,3
UCsgNjibfHzFE2fw3GtTLCKg,14079,0,3
UCsgg3h6lBLdYwlfmR2JWOjQ,14080,6,1
UCsgkb1Zya9paR8tSfSagpTA,14081,4,1
UCsgv2QHkT2ljEixyulzOnUQ,14082,4,2
UCsh010y2VMniw_d0yvcjy0g,14083,0,5
UCshbzNZhSwE4G2qQNtXSyRQ,14084,8,0
UCshnCkfV7U6DqR4IHbQbI7Q,14085,7,12
UCshoKvlZGZ20rVgazZp5vnQ,14086,5,10
UCshwRhftzkiov5wKR7M_LsQ,14087,0,3
UCsiY9eX1oL0a-_yWoYtkbQA,14088,5,14
UCsj96MCtBs8u4vB6l0gVgTg,14089,4,7
UCsjSRfeVFmJcps2Bki1dRCw,14090,0,12
UCsjVdwXJydmlSLVT2zDuwpQ,14091,7,12
UCsjWeDDjmRcWNpBjsr3zwbg,14092,8,0
UCsjmH-FH4KbZMR3_AT8egWQ,14093,4,2
UCskAt0JUUCrHqutdfLXSb-w,14094,6,4
UCskU_g7t6b5ecsA1CTS3y9Q,14095,6,2
UCslGMnrriLuSOSlhymFw7SQ,14096,6,4
UCslZq6pHE_qEIUoPxoYil8w,14097,4,1
UCslkBZyRPImtKdRSKk-WQig,14098,4,9
UCslpm3Swt7AWO9cJ8c-EZYA,14099,8,14
UCsluIbpgt14y6KUcwqCxXbg,14100,0,8
UCsluajeoBzy685Kwy1WEKpg,14101,4,9
UCslugpmYWJiZK5rbvtcaV7Q,14102,4,11
UCslwglA_Fsg6bDTWZV_yyIw,14103,8,0
UCsmx517WjzoyFuC17DGVt1A,14104,5,16
UCsn6cjffsvyOZCZxvGoJxGg,14105,5,10
UCsnEJAjrwfuU7T2yYv00WsA,14106,4,2
UCsnGeV10a723yPypUtOJPiQ,14107,4,8
UCsnsCFJMPIJaUSVP_hLVUCA,14108,4,2
UCsoHXOnM64WwLccxTgwQ-KQ,14109,4,14
UCsooa4yRKGN_zEE8iknghZA,14110,4,7
UCsopuR4Uw3TSA1VPY0MyAfQ,14111,5,10
UCspJ-h5Mw9_zeEhJDzMpkkA,14112,5,2
UCsphzld6v6ghCl_RyvihNgA,14113,5,10
UCsq3H3cTxvDU1Mktk1DQVkA,14114,4,5
UCsqjHFMB_JYTaEnf_vmTNqg,14115,4,2
UCsqllX2V52AR9cLRF1w6B6A,14116,8,0
UCsqsjtd902RLo8peD11olPw,14117,4,7
UCsr2PfJA9b-vM9qeDS4a_Qw,14118,6,4
UCsr34saf-NXrh11hk4ESRdQ,14119,1,16
UCsr6QVeLlkitleHoS0T4IxQ,14120,0,5
UCsrK1UOY5thI1EmBe-3CPvQ,14121,5,0
